SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
2019,9,21,토,ARP1,ARP3,H,H1123,D,15:45,0,0.083742842
2019,9,21,토,ARP2,ARP3,H,H1508,A,15:00,0,0.116951
2019,9,21,토,ARP3,ARP2,H,H1508,D,14:05,0,0.171492592
2019,9,21,토,ARP4,ARP3,H,H1704,A,15:30,0,0.09166961
2019,9,21,토,ARP3,ARP4,H,H1704,D,14:25,0,0.106593497
2019,9,21,토,ARP3,ARP1,I,I1317,A,16:30,0,0.07600804
2019,9,21,토,ARP1,ARP3,I,I1317,D,15:20,0,0.208822727
2019,9,21,토,ARP3,ARP1,I,I1335,A,20:15,0,0.03657012
2019,9,21,토,ARP1,ARP3,I,I1335,D,19:05,0,0.040986206
2019,9,21,토,ARP2,ARP3,I,I1562,A,11:30,0,0.03717309
2019,9,21,토,ARP3,ARP2,I,I1562,D,10:30,0,0.163310423
2019,9,21,토,ARP8,ARP3,I,I1592,A,10:20,0,0.08172139
2019,9,21,토,ARP3,ARP8,I,I1592,D,9:30,0,0.217448816
2019,9,21,토,ARP3,ARP2,J,J1016,A,17:20,0,0.04386967
2019,9,21,토,ARP2,ARP3,J,J1016,D,16:20,0,0.112733915
2019,9,21,토,ARP1,ARP3,J,J1215,A,11:30,0,0.01588587
2019,9,21,토,ARP3,ARP1,J,J1215,D,10:20,1,0.283729613
2019,9,21,토,ARP1,ARP3,J,J1229,A,14:55,0,0.03343496
2019,9,21,토,ARP3,ARP1,J,J1229,D,13:45,1,0.274237573
2019,9,21,토,ARP1,ARP3,J,J1249,A,18:30,0,0.0196159
2019,9,21,토,ARP3,ARP1,J,J1249,D,17:20,1,0.282184899
2019,9,21,토,ARP1,ARP3,J,J1267,A,22:15,0,0.003216995
2019,9,21,토,ARP3,ARP1,J,J1267,D,21:05,1,0.527766407
2019,9,21,토,ARP3,ARP4,J,J1806,A,10:35,0,0.01611674
2019,9,21,토,ARP4,ARP3,J,J1806,D,9:30,0,0.056878619
2019,9,21,토,ARP3,ARP8,A,A1149,A,20:15,0,0.04565861
2019,9,21,토,ARP8,ARP3,A,A1149,D,19:20,0,0.090166196
2019,9,21,토,ARP4,ARP3,A,A1121,D,9:30,0,0.055051122
2019,9,21,토,ARP3,ARP7,A,A1161,A,7:10,0,0.01502726
2019,9,21,토,ARP7,ARP3,A,A1161,D,6:20,0,0.006565307
2019,9,21,토,ARP3,ARP4,A,A1129,A,20:15,0,0.04278105
2019,9,21,토,ARP4,ARP3,A,A1129,D,19:10,0,0.165644392
2019,9,21,토,ARP7,ARP3,A,A1168,A,21:40,0,0.01719277
2019,9,21,토,ARP3,ARP7,A,A1168,D,20:50,0,0.193004847
2019,9,21,토,ARP8,ARP3,A,A1140,A,9:25,0,0.0386494
2019,9,21,토,ARP3,ARP8,A,A1140,D,8:35,0,0.126480997
2019,9,21,토,ARP3,ARP8,A,A1141,A,10:45,0,0.03662381
2019,9,21,토,ARP8,ARP3,A,A1141,D,9:55,0,0.040520813
2019,9,21,토,ARP3,ARP9,A,A1197,A,12:35,0,0.02950251
2019,9,21,토,ARP9,ARP3,A,A1197,D,11:45,0,0.028999193
2019,9,21,토,ARP9,ARP3,A,A1196,A,11:05,0,0.03688661
2019,9,21,토,ARP3,ARP9,A,A1196,D,10:15,0,0.155877829
2019,9,21,토,ARP9,ARP3,A,A1198,A,15:25,0,0.05161829
2019,9,21,토,ARP3,ARP9,A,A1198,D,14:35,0,0.226616502
2019,9,21,토,ARP3,ARP4,A,A1121,A,10:30,0,0.01915394
2019,9,21,토,ARP4,ARP3,A,A1120,A,9:00,0,0.01801144
2019,9,21,토,ARP3,ARP4,A,A1120,D,8:00,0,0.027542606
2019,9,21,토,ARP8,ARP3,A,A1142,A,12:05,0,0.017497
2019,9,21,토,ARP3,ARP8,A,A1142,D,11:10,0,0.114561811
2019,9,21,토,ARP3,ARP8,A,A1143,A,13:40,0,0.00378636
2019,9,21,토,ARP8,ARP3,A,A1143,D,12:45,0,0.032930598
2019,9,21,토,ARP4,ARP3,A,A1124,A,12:45,0,0.05255251
2019,9,21,토,ARP3,ARP4,A,A1124,D,11:40,0,0.136917114
2019,9,21,토,ARP8,ARP3,A,A1148,A,18:40,0,0.01826004
2019,9,21,토,ARP3,ARP8,A,A1148,D,17:45,0,0.219684988
2019,9,21,토,ARP4,ARP3,J,J1805,A,8:40,0,0.0311055
2019,9,21,토,ARP3,ARP1,I,I1301,A,7:20,0,0.01478296
2019,9,21,토,ARP1,ARP3,I,I1301,D,6:05,0,0.026362868
2019,9,21,토,ARP3,ARP8,A,A1145,A,15:30,0,0.02695156
2019,9,21,토,ARP8,ARP3,A,A1145,D,14:40,0,0.045116846
2019,9,21,토,ARP1,ARP3,I,I1302,A,8:10,0,0.002903662
2019,9,21,토,ARP3,ARP1,I,I1302,D,7:05,0,0.016729472
2019,9,21,토,ARP3,ARP8,A,A1147,A,18:55,0,0.02270251
2019,9,21,토,ARP8,ARP3,A,A1147,D,18:00,0,0.020726824
2019,9,21,토,ARP8,ARP3,A,A1144,A,14:05,0,0.01811963
2019,9,21,토,ARP3,ARP8,A,A1144,D,13:10,0,0.122018516
2019,9,21,토,ARP4,ARP15,J,J1416,A,20:35,0,0.01540837
2019,9,21,토,ARP15,ARP4,J,J1416,D,19:35,0,0.148315668
2019,9,21,토,ARP4,ARP3,J,J1807,A,10:20,0,0.06129635
2019,9,21,토,ARP3,ARP4,J,J1807,D,9:15,1,0.322544605
2019,9,21,토,ARP3,ARP4,J,J1805,D,7:35,0,0.189561948
2019,9,21,토,ARP3,ARP4,J,J1808,A,12:05,0,0.0319538
2019,9,21,토,ARP4,ARP3,J,J1808,D,11:00,0,0.172422722
2019,9,21,토,ARP3,ARP4,A,A1125,A,14:30,0,0.03472197
2019,9,21,토,ARP4,ARP3,A,A1125,D,13:25,0,0.050112907
2019,9,21,토,ARP4,ARP3,A,A1128,A,18:30,0,0.0610495
2019,9,21,토,ARP3,ARP4,A,A1128,D,17:25,1,0.356262624
2019,9,21,토,ARP8,ARP3,A,A1146,A,17:25,0,0.03503196
2019,9,21,토,ARP3,ARP8,A,A1146,D,16:35,1,0.340974838
2019,9,21,토,ARP3,ARP4,J,J1812,A,18:40,0,0.02932062
2019,9,21,토,ARP4,ARP3,J,J1812,D,17:35,0,0.066031881
2019,9,21,토,ARP4,ARP3,J,J1811,A,16:10,0,0.01725022
2019,9,21,토,ARP3,ARP4,J,J1811,D,15:05,0,0.083337352
2019,9,21,토,ARP3,ARP9,A,A1199,A,16:50,0,0.02856451
2019,9,21,토,ARP9,ARP3,A,A1199,D,16:00,0,0.052039057
2019,9,21,토,ARP4,ARP3,J,J1813,A,17:45,0,0.0290293
2019,9,21,토,ARP3,ARP4,J,J1813,D,16:40,1,0.284225702
2019,9,21,토,ARP3,ARP4,J,J1814,A,19:25,0,0.03365791
2019,9,21,토,ARP4,ARP3,J,J1814,D,18:20,0,0.135085106
2019,9,21,토,ARP3,ARP1,I,I1303,A,7:25,0,0.003165112
2019,9,21,토,ARP1,ARP3,I,I1303,D,6:10,0,0.026362868
2019,9,21,토,ARP1,ARP3,I,I1304,A,9:15,0,0.002909625
2019,9,21,토,ARP3,ARP1,I,I1304,D,7:55,0,0.039387774
2019,9,21,토,ARP3,ARP1,I,I1305,A,8:40,0,0.01879444
2019,9,21,토,ARP1,ARP3,I,I1305,D,7:25,0,0.085571326
2019,9,21,토,ARP3,ARP5,J,J1824,A,14:40,0,0.03990369
2019,9,21,토,ARP5,ARP3,J,J1824,D,13:35,0,0.014749497
2019,9,21,토,ARP1,ARP3,I,I1307,D,8:45,0,0.120352238
2019,9,21,토,ARP3,ARP1,I,I1307,A,9:55,0,0.0361235
2019,9,21,토,ARP1,ARP3,I,I1306,A,9:30,0,0.004163398
2019,9,21,토,ARP3,ARP1,I,I1306,D,8:15,0,0.10562332
2019,9,21,토,ARP3,ARP1,I,I1309,A,11:05,0,0.004326606
2019,9,21,토,ARP1,ARP3,I,I1309,D,9:50,0,0.121693648
2019,9,21,토,ARP15,ARP4,J,J1413,A,8:15,0,0.02851743
2019,9,21,토,ARP4,ARP15,J,J1413,D,7:10,0,0.032658052
2019,9,21,토,ARP14,ARP3,J,J1855,A,12:25,0,0.004334835
2019,9,21,토,ARP3,ARP14,J,J1855,D,11:15,0,0.1880337
2019,9,21,토,ARP14,ARP3,J,J1857,A,20:20,0,0.03102262
2019,9,21,토,ARP3,ARP14,J,J1857,D,19:10,0,0.110570341
2019,9,21,토,ARP3,ARP8,J,J1904,A,11:00,0,0.05404349
2019,9,21,토,ARP8,ARP3,J,J1904,D,10:10,0,0.102249615
2019,9,21,토,ARP8,ARP3,J,J1905,A,9:35,0,0.01500544
2019,9,21,토,ARP3,ARP8,J,J1905,D,8:40,1,0.264122546
2019,9,21,토,ARP3,ARP13,J,J1920,A,16:25,0,0.07163714
2019,9,21,토,ARP13,ARP3,J,J1920,D,15:25,0,0.1583177
2019,9,21,토,ARP3,ARP8,J,J1906,A,14:25,0,0.01753777
2019,9,21,토,ARP8,ARP3,J,J1906,D,13:25,0,0.056720633
2019,9,21,토,ARP5,ARP3,J,J1825,A,12:55,0,0.003607908
2019,9,21,토,ARP3,ARP5,J,J1825,D,11:50,0,0.148921847
2019,9,21,토,ARP8,ARP3,J,J1907,A,12:50,0,0.01603144
2019,9,21,토,ARP3,ARP8,J,J1907,D,11:50,0,0.108640857
2019,9,21,토,ARP3,ARP14,J,J1854,A,14:30,0,0.002987991
2019,9,21,토,ARP14,ARP3,J,J1854,D,13:20,0,0.023957016
2019,9,21,토,ARP3,ARP8,J,J1908,A,17:45,0,0.02902244
2019,9,21,토,ARP8,ARP3,J,J1908,D,16:45,0,0.021710562
2019,9,21,토,ARP8,ARP3,J,J1909,A,16:10,0,0.03256142
2019,9,21,토,ARP3,ARP8,J,J1909,D,15:10,0,0.122968875
2019,9,21,토,ARP8,ARP3,J,J1911,A,18:50,0,0.01596431
2019,9,21,토,ARP3,ARP8,J,J1911,D,17:50,0,0.216383219
2019,9,21,토,ARP3,ARP8,J,J1910,A,20:25,0,0.05026533
2019,9,21,토,ARP8,ARP3,J,J1910,D,19:25,0,0.090293564
2019,9,22,일,ARP13,ARP3,J,J1921,A,14:45,0,0.03837963
2019,9,22,일,ARP3,ARP13,J,J1921,D,13:40,0,0.123733662
2019,9,22,일,ARP1,ARP3,L,L1720,A,14:40,0,0.05608913
2019,9,22,일,ARP1,ARP3,L,L1728,A,18:15,0,0.1154123
2019,9,22,일,ARP3,ARP1,L,L1728,D,17:05,1,0.46822235
2019,9,22,일,ARP4,ARP3,L,L1807,D,16:25,0,0.082885467
2019,9,22,일,ARP3,ARP9,J,J1934,A,10:19,0,0.01687534
2019,9,22,일,ARP9,ARP3,J,J1934,D,9:10,0,0.025232313
2019,9,22,일,ARP1,ARP3,L,L1702,A,9:05,0,0.01242606
2019,9,22,일,ARP3,ARP1,L,L1702,D,7:55,0,0.021992927
2019,9,22,일,ARP3,ARP1,L,L1720,D,13:30,1,0.371636659
2019,9,22,일,ARP4,ARP3,L,L1808,A,20:10,0,0.1041068
2019,9,22,일,ARP3,ARP4,L,L1808,D,19:10,0,0.048776023
2019,9,22,일,ARP3,ARP1,L,L1703,A,8:10,0,0.01540235
2019,9,22,일,ARP1,ARP3,L,L1703,D,7:00,0,0.014989917
2019,9,22,일,ARP3,ARP1,L,L1731,A,19:20,0,0.04323791
2019,9,22,일,ARP1,ARP3,L,L1731,D,18:10,0,0.100454979
2019,9,22,일,ARP3,ARP4,L,L1809,A,20:35,0,0.05048743
2019,9,22,일,ARP4,ARP3,L,L1809,D,19:35,0,0.18113555
2019,9,22,일,ARP9,ARP3,J,J1935,A,19:15,0,0.04136072
2019,9,22,일,ARP3,ARP9,J,J1935,D,18:15,0,0.172056422
2019,9,22,일,ARP3,ARP1,L,L1705,A,9:25,0,0.02641798
2019,9,22,일,ARP1,ARP3,L,L1705,D,8:15,0,0.02596123
2019,9,22,일,ARP1,ARP3,L,L1732,A,21:05,0,0.02417472
2019,9,22,일,ARP3,ARP1,L,L1732,D,19:55,0,0.055006266
2019,9,22,일,ARP4,ARP3,L,L1810,A,22:10,1,0.1308129
2019,9,22,일,ARP3,ARP4,L,L1810,D,21:10,1,0.873514175
2019,9,22,일,ARP1,ARP3,L,L1706,A,9:55,0,0.04097603
2019,9,22,일,ARP3,ARP1,L,L1706,D,8:45,0,0.115651265
2019,9,22,일,ARP3,ARP1,L,L1733,A,19:35,0,0.02844681
2019,9,22,일,ARP1,ARP3,L,L1733,D,18:25,0,0.081832431
2019,9,22,일,ARP3,ARP8,L,L1901,A,10:25,0,0.04611253
2019,9,22,일,ARP8,ARP3,L,L1901,D,9:30,0,0.056491494
2019,9,22,일,ARP3,ARP6,J,J1954,A,9:25,0,0.013461
2019,9,22,일,ARP6,ARP3,J,J1954,D,8:20,0,0.014582736
2019,9,22,일,ARP3,ARP1,L,L1707,A,10:55,0,0.04762243
2019,9,22,일,ARP1,ARP3,L,L1707,D,9:45,0,0.036100671
2019,9,22,일,ARP1,ARP3,L,L1734,A,21:40,0,0.04604632
2019,9,22,일,ARP3,ARP1,L,L1734,D,20:30,0,0.055006266
2019,9,22,일,ARP8,ARP3,L,L1902,A,8:55,0,0.03703281
2019,9,22,일,ARP6,ARP3,J,J1955,A,11:10,0,0.01989854
2019,9,22,일,ARP3,ARP6,J,J1955,D,10:05,0,0.045009956
2019,9,22,일,ARP3,ARP1,L,L1735,A,20:00,1,0.132865
2019,9,22,일,ARP1,ARP3,L,L1735,D,18:50,1,0.431909651
2019,9,22,일,ARP3,ARP8,L,L1902,D,8:05,0,0.092356957
2019,9,22,일,ARP3,ARP6,J,J1956,A,15:20,0,0.035813
2019,9,22,일,ARP6,ARP3,J,J1956,D,14:15,0,0.058925886
2019,9,22,일,ARP1,ARP3,L,L1708,A,11:10,0,0.08567267
2019,9,22,일,ARP3,ARP1,L,L1708,D,10:00,0,0.0433052
2019,9,22,일,ARP1,ARP3,L,L1736,A,22:15,0,0.1134962
2019,9,22,일,ARP3,ARP1,L,L1736,D,21:05,1,0.60347265
2019,9,22,일,ARP3,ARP8,L,L1903,A,12:55,0,0.04788433
2019,9,22,일,ARP8,ARP3,L,L1903,D,12:10,0,0.041644543
2019,9,22,일,ARP6,ARP3,J,J1957,A,13:35,0,0.03328861
2019,9,22,일,ARP3,ARP6,J,J1957,D,12:30,0,0.170655608
2019,9,22,일,ARP1,ARP3,L,L1710,A,12:15,0,0.02472236
2019,9,22,일,ARP3,ARP1,L,L1710,D,11:05,0,0.116024494
2019,9,22,일,ARP3,ARP4,L,L1801,A,7:20,0,0.01262572
2019,9,22,일,ARP4,ARP3,L,L1801,D,6:20,0,0.006297722
2019,9,22,일,ARP8,ARP3,L,L1904,A,11:40,0,0.04445275
2019,9,22,일,ARP3,ARP8,L,L1904,D,10:50,1,0.283069491
2019,9,22,일,ARP3,ARP8,L,L1905,A,15:30,1,0.1394875
2019,9,22,일,ARP8,ARP3,L,L1905,D,14:45,1,0.23688367
2019,9,22,일,ARP6,ARP3,J,J1959,A,16:40,0,0.03465938
2019,9,22,일,ARP1,ARP3,L,L1712,A,12:45,0,0.02385978
2019,9,22,일,ARP3,ARP1,L,L1712,D,11:35,0,0.048137613
2019,9,22,일,ARP1,ARP3,L,L1722,A,16:15,0,0.04574155
2019,9,22,일,ARP3,ARP1,L,L1722,D,15:05,0,0.13645716
2019,9,22,일,ARP4,ARP3,L,L1802,A,9:25,0,0.02437075
2019,9,22,일,ARP3,ARP4,L,L1802,D,8:25,0,0.061282799
2019,9,22,일,ARP3,ARP6,J,J1959,D,15:30,0,0.104770936
2019,9,22,일,ARP3,ARP1,L,L1713,A,12:55,0,0.1156092
2019,9,22,일,ARP1,ARP3,L,L1713,D,11:45,0,0.093433239
2019,9,22,일,ARP3,ARP1,L,L1723,A,15:45,0,0.05350012
2019,9,22,일,ARP1,ARP3,L,L1723,D,14:35,0,0.151234969
2019,9,22,일,ARP3,ARP4,L,L1803,A,9:55,0,0.01563932
2019,9,22,일,ARP4,ARP3,L,L1803,D,8:55,0,0.026784405
2019,9,22,일,ARP8,ARP3,L,L1906,A,14:15,0,0.113912
2019,9,22,일,ARP3,ARP8,L,L1906,D,13:25,1,0.515499294
2019,9,22,일,ARP3,ARP7,L,L1931,A,7:30,0,0.02152198
2019,9,22,일,ARP3,ARP6,J,J1960,A,18:25,0,0.03670564
2019,9,22,일,ARP6,ARP3,J,J1960,D,17:20,0,0.058661304
2019,9,22,일,ARP3,ARP1,L,L1715,A,14:00,0,0.1118463
2019,9,22,일,ARP1,ARP3,L,L1715,D,12:50,0,0.141641527
2019,9,22,일,ARP3,ARP1,L,L1725,A,16:25,1,0.1309363
2019,9,22,일,ARP1,ARP3,L,L1725,D,15:15,1,0.254732788
2019,9,22,일,ARP4,ARP3,L,L1804,A,15:50,0,0.05276492
2019,9,22,일,ARP3,ARP4,L,L1804,D,14:45,0,0.04592282
2019,9,22,일,ARP7,ARP3,L,L1931,D,6:40,0,0.010863441
2019,9,22,일,ARP3,ARP10,M,M1361,A,11:25,0,0.03123738
2019,9,22,일,ARP10,ARP3,M,M1361,D,9:50,1,0.502772272
2019,9,22,일,ARP3,ARP4,L,L1805,A,11:05,0,0.05008896
2019,9,22,일,ARP4,ARP3,L,L1805,D,10:05,0,0.059439268
2019,9,22,일,ARP7,ARP3,L,L1932,A,19:00,0,0.0171736
2019,9,22,일,ARP3,ARP7,L,L1932,D,18:10,0,0.101884
2019,9,22,일,ARP3,ARP10,M,M1363,A,18:10,0,0.05898116
2019,9,22,일,ARP10,ARP3,M,M1363,D,16:50,0,0.073849194
2019,9,22,일,ARP3,ARP1,L,L1717,A,14:30,0,0.04865961
2019,9,22,일,ARP1,ARP3,L,L1717,D,13:20,0,0.141641527
2019,9,22,일,ARP1,ARP3,L,L1726,A,17:30,0,0.1145063
2019,9,22,일,ARP3,ARP1,L,L1726,D,16:20,0,0.180853605
2019,9,22,일,ARP4,ARP3,L,L1806,A,19:05,0,0.1164095
2019,9,22,일,ARP3,ARP4,L,L1806,D,18:05,0,0.178655997
2019,9,22,일,ARP1,ARP3,L,L1718,A,13:55,0,0.04604632
2019,9,22,일,ARP3,ARP1,L,L1718,D,12:45,0,0.072682358
2019,9,22,일,ARP3,ARP1,L,L1727,A,18:35,0,0.0346223
2019,9,22,일,ARP1,ARP3,L,L1727,D,17:25,0,0.010678625
2019,9,22,일,ARP3,ARP4,L,L1807,A,17:30,0,0.1073163
2019,9,22,일,ARP1,ARP4,B,B1850,A,21:00,0,0.02297719
2019,9,22,일,ARP4,ARP1,B,B1850,D,20:05,1,0.26698631
2019,9,22,일,ARP5,ARP1,J,J1606,A,11:30,0,0.01707474
2019,9,22,일,ARP1,ARP5,J,J1606,D,10:30,0,0.031918254
2019,9,22,일,ARP1,ARP5,J,J1607,A,13:10,0,0.01502576
2019,9,22,일,ARP5,ARP1,J,J1607,D,12:10,0,0.023140473
2019,9,22,일,ARP5,ARP1,J,J1608,A,14:50,0,0.01272599
2019,9,22,일,ARP1,ARP5,J,J1608,D,13:50,0,0.016589995
2019,9,22,일,ARP9,ARP1,J,J1334,A,8:30,0,0.0208479
2019,9,22,일,ARP1,ARP9,J,J1334,D,7:30,0,0.026286557
2019,9,22,일,ARP1,ARP5,J,J1609,A,16:30,0,0.01233442
2019,9,22,일,ARP5,ARP1,J,J1609,D,15:30,0,0.012258411
2019,9,22,일,ARP8,ARP1,A,A1703,A,10:30,0,0.03318274
2019,9,22,일,ARP1,ARP8,A,A1703,D,9:35,0,0.022165127
2019,9,22,일,ARP1,ARP9,J,J1335,A,18:05,0,0.01555571
2019,9,22,일,ARP9,ARP1,J,J1335,D,17:05,0,0.03194382
2019,9,22,일,ARP1,ARP8,A,A1704,A,11:55,0,0.03561262
2019,9,22,일,ARP8,ARP1,A,A1704,D,11:00,0,0.029913753
2019,9,22,일,ARP5,ARP1,J,J1610,A,17:45,0,0.01672562
2019,9,22,일,ARP1,ARP5,J,J1610,D,16:45,0,0.020994224
2019,9,22,일,ARP8,ARP1,A,A1707,A,16:50,0,0.01488469
2019,9,22,일,ARP1,ARP8,A,A1707,D,16:00,0,0.03103557
2019,9,22,일,ARP1,ARP5,J,J1611,A,19:25,0,0.0137522
2019,9,22,일,ARP5,ARP1,J,J1611,D,18:25,0,0.012306982
2019,9,22,일,ARP9,ARP1,J,J1336,A,16:25,0,0.01338489
2019,9,22,일,ARP1,ARP9,J,J1336,D,15:25,0,0.016989872
2019,9,22,일,ARP5,ARP1,J,J1612,A,21:05,0,0.01267389
2019,9,22,일,ARP1,ARP5,J,J1612,D,20:05,0,0.024308259
2019,9,22,일,ARP1,ARP8,A,A1708,A,18:10,0,0.02497053
2019,9,22,일,ARP8,ARP1,A,A1708,D,17:20,0,0.0387103
2019,9,22,일,ARP12,ARP1,J,J1634,A,7:50,0,0.01532922
2019,9,22,일,ARP1,ARP12,J,J1634,D,6:50,0,0.020914443
2019,9,22,일,ARP9,ARP1,A,A1733,A,13:30,0,0.0148753
2019,9,22,일,ARP1,ARP9,A,A1733,D,12:35,0,0.061496653
2019,9,22,일,ARP4,ARP1,B,B1851,A,7:50,0,0.01937269
2019,9,22,일,ARP1,ARP4,B,B1851,D,6:50,0,0.023802461
2019,9,22,일,ARP1,ARP9,J,J1337,A,20:50,0,0.02758032
2019,9,22,일,ARP9,ARP1,J,J1337,D,19:50,0,0.035524338
2019,9,22,일,ARP1,ARP9,A,A1734,A,15:00,0,0.03569562
2019,9,22,일,ARP9,ARP1,A,A1734,D,14:05,0,0.025434984
2019,9,22,일,ARP5,ARP1,B,B1891,A,8:10,0,0.01151128
2019,9,22,일,ARP1,ARP12,J,J1635,A,9:25,0,0.01615851
2019,9,22,일,ARP12,ARP1,J,J1635,D,8:25,0,0.019353202
2019,9,22,일,ARP9,ARP1,A,A1735,A,17:15,0,0.03976123
2019,9,22,일,ARP1,ARP9,A,A1735,D,16:20,0,0.038281251
2019,9,22,일,ARP1,ARP5,B,B1891,D,7:10,0,0.01995022
2019,9,22,일,ARP11,ARP1,J,J1538,A,18:05,0,0.01572305
2019,9,22,일,ARP1,ARP11,J,J1538,D,17:10,0,0.014223937
2019,9,22,일,ARP12,ARP1,J,J1636,A,19:20,0,0.01960872
2019,9,22,일,ARP1,ARP12,J,J1636,D,18:20,0,0.089688495
2019,9,22,일,ARP1,ARP5,B,B1892,A,13:35,0,0.007254191
2019,9,22,일,ARP5,ARP1,B,B1892,D,12:35,0,0.012046014
2019,9,22,일,ARP1,ARP12,J,J1637,A,20:55,0,0.01496539
2019,9,22,일,ARP12,ARP1,J,J1637,D,19:55,0,0.06761048
2019,9,22,일,ARP1,ARP9,A,A1736,A,18:45,0,0.0347286
2019,9,22,일,ARP9,ARP1,A,A1736,D,17:50,0,0.030740621
2019,9,22,일,ARP5,ARP1,B,B1893,A,15:15,0,0.0205902
2019,9,22,일,ARP1,ARP5,B,B1893,D,14:15,0,0.031269308
2019,9,22,일,ARP1,ARP5,B,B1894,A,21:00,0,0.001484098
2019,9,22,일,ARP5,ARP1,B,B1894,D,20:00,0,0.002924548
2019,9,22,일,ARP1,ARP11,J,J1539,A,19:40,0,0.008301689
2019,9,22,일,ARP11,ARP1,J,J1539,D,18:45,0,0.008408269
2019,9,22,일,ARP1,ARP5,J,J1605,A,9:50,0,0.01454389
2019,9,22,일,ARP5,ARP1,J,J1605,D,8:50,0,0.014051811
2019,9,22,일,ARP15,ARP2,A,A1532,A,8:00,0,0.02653706
2019,9,22,일,ARP2,ARP15,A,A1532,D,7:00,0,0.002945496
2019,9,22,일,ARP1,ARP2,B,B1828,A,21:55,0,0.0280033
2019,9,22,일,ARP2,ARP1,B,B1828,D,21:00,0,0.025784295
2019,9,22,일,ARP1,ARP2,J,J1107,A,10:40,0,0.01588695
2019,9,22,일,ARP2,ARP1,J,J1107,D,9:40,0,0.035377797
2019,9,22,일,ARP1,ARP2,J,J1127,A,20:40,0,0.03615372
2019,9,22,일,ARP2,ARP1,J,J1127,D,19:40,0,0.019405415
2019,9,22,일,ARP15,ARP2,J,J1411,A,17:40,0,0.003027176
2019,9,22,일,ARP2,ARP15,J,J1411,D,16:30,0,0.084607117
2019,9,22,일,ARP2,ARP15,A,A1533,A,7:30,0,0.01604789
2019,9,22,일,ARP15,ARP2,A,A1533,D,6:30,0,0.008055474
2019,9,22,일,ARP1,ARP2,B,B1816,A,15:55,0,0.02737689
2019,9,22,일,ARP2,ARP1,B,B1816,D,15:00,0,0.012685788
2019,9,22,일,ARP2,ARP1,B,B1829,A,21:35,0,0.03876534
2019,9,22,일,ARP1,ARP2,B,B1829,D,20:30,0,0.047682643
2019,9,22,일,ARP1,ARP2,J,J1115,A,14:40,0,0.02894075
2019,9,22,일,ARP2,ARP1,J,J1115,D,13:40,0,0.043220736
2019,9,22,일,ARP2,ARP1,J,J1128,A,20:05,0,0.0115868
2019,9,22,일,ARP1,ARP2,J,J1128,D,19:00,0,0.020182284
2019,9,22,일,ARP2,ARP10,M,M1351,A,15:00,0,0.06160876
2019,9,22,일,ARP10,ARP2,M,M1351,D,14:00,0,0.104894482
2019,9,22,일,ARP15,ARP2,A,A1534,A,17:30,0,0.02185464
2019,9,22,일,ARP2,ARP15,A,A1534,D,16:30,0,0.003070716
2019,9,22,일,ARP1,ARP2,B,B1802,A,8:55,0,0.01645954
2019,9,22,일,ARP2,ARP1,B,B1802,D,8:00,0,0.015817197
2019,9,22,일,ARP2,ARP1,B,B1817,A,15:25,0,0.02092963
2019,9,22,일,ARP1,ARP2,B,B1817,D,14:30,0,0.031550538
2019,9,22,일,ARP10,ARP2,M,M1352,A,16:30,0,0.0270927
2019,9,22,일,ARP2,ARP10,M,M1352,D,15:30,0,0.085590623
2019,9,22,일,ARP2,ARP1,B,B1803,A,8:25,0,0.01405092
2019,9,22,일,ARP1,ARP2,B,B1803,D,7:30,0,0.022676164
2019,9,22,일,ARP1,ARP2,B,B1818,A,16:55,0,0.01412533
2019,9,22,일,ARP2,ARP1,B,B1818,D,16:00,0,0.016111247
2019,9,22,일,ARP2,ARP1,J,J1116,A,14:05,0,0.01087241
2019,9,22,일,ARP1,ARP2,J,J1116,D,13:00,0,0.015770789
2019,9,22,일,ARP1,ARP2,B,B1804,A,9:55,0,0.009302896
2019,9,22,일,ARP2,ARP1,B,B1804,D,9:00,0,0.019949758
2019,9,22,일,ARP2,ARP1,B,B1819,A,16:25,0,0.04143874
2019,9,22,일,ARP1,ARP2,B,B1819,D,15:30,0,0.025809737
2019,9,22,일,ARP1,ARP2,J,J1117,A,15:40,0,0.01398483
2019,9,22,일,ARP2,ARP1,J,J1117,D,14:40,0,0.02147264
2019,9,22,일,ARP2,ARP1,J,J1118,A,15:05,0,0.0120253
2019,9,22,일,ARP1,ARP2,J,J1118,D,14:00,0,0.019514481
2019,9,22,일,ARP1,ARP2,J,J1129,A,21:40,0,0.01044357
2019,9,22,일,ARP2,ARP1,J,J1129,D,20:40,0,0.025079992
2019,9,22,일,ARP1,ARP2,B,B1820,A,17:55,0,0.02979922
2019,9,22,일,ARP2,ARP1,B,B1820,D,17:00,0,0.029408475
2019,9,22,일,ARP2,ARP1,J,J1130,A,21:05,0,0.03217011
2019,9,22,일,ARP1,ARP2,J,J1130,D,20:00,0,0.031230632
2019,9,22,일,ARP1,ARP2,B,B1806,A,10:55,0,0.01122113
2019,9,22,일,ARP2,ARP1,B,B1806,D,10:00,0,0.024315195
2019,9,22,일,ARP2,ARP1,B,B1821,A,17:25,0,0.05997523
2019,9,22,일,ARP1,ARP2,B,B1821,D,16:30,0,0.025809737
